,step,AverageReturn
1002,100300,-1135.3299560546875
1003,100400,-810.02001953125
1004,100500,-815.469970703125
1005,100600,-1002.4400024414062
1006,100700,-890.4299926757812
1007,100800,-844.7100219726562
1008,100900,-1087.1300048828125
1009,101000,-894.5599975585938
1010,101100,-835.9400024414062
1011,101200,-934.75
1012,101300,-940.719970703125
1013,101400,-1034.2099609375
1014,101500,-1019.030029296875
1015,101600,-995.2000122070312
1016,101700,-792.8900146484375
1017,101800,-953.9400024414062
1018,101900,-915.3800048828125
1019,102000,-1080.760009765625
1020,102100,-1007.0800170898438
1021,102200,-1185.260009765625
1022,102300,-1096.3699951171875
1023,102400,-1038.0
1024,102500,-1114.97998046875
1025,102600,-790.739990234375
1026,102700,-964.3200073242188
1027,102800,-872.3400268554688
1028,102900,-910.489990234375
1029,103000,-808.9600219726562
1030,103100,-839.8699951171875
1031,103200,-872.0800170898438
1032,103300,-831.9099731445312
1033,103400,-885.8699951171875
1034,103500,-809.010009765625
1035,103600,-857.5900268554688
1036,103700,-831.239990234375
1037,103800,-896.3900146484375
1038,103900,-854.5800170898438
1039,104000,-902.0900268554688
1040,104100,-921.280029296875
1041,104200,-768.5599975585938
1042,104300,-834.280029296875
1043,104400,-807.780029296875
1044,104500,-831.72998046875
1045,104600,-930.1099853515625
1046,104700,-848.97998046875
1047,104800,-793.4299926757812
1048,104900,-795.760009765625
1049,105000,-915.9400024414062
1050,105100,-822.3099975585938
1051,105200,-850.47998046875
1052,105300,-847.719970703125
1053,105400,-811.989990234375
1054,105500,-865.760009765625
1055,105600,-810.47998046875
1056,105700,-842.1300048828125
1057,105800,-970.7100219726562
1058,105900,-935.260009765625
1059,106000,-829.5900268554688
1060,106100,-804.9400024414062
1061,106200,-883.1199951171875
1062,106300,-823.0499877929688
1063,106400,-937.7100219726562
1064,106500,-1311.239990234375
1065,106600,-939.4600219726562
1066,106700,-987.25
1067,106800,-884.9199829101562
1068,106900,-779.1699829101562
1069,107000,-867.9000244140625
1070,107100,-955.5499877929688
1071,107200,-1008.0900268554688
1072,107300,-922.1400146484375
1073,107400,-835.989990234375
1074,107500,-876.9500122070312
1075,107600,-834.72998046875
1076,107700,-846.0399780273438
1077,107800,-882.5900268554688
1078,107900,-887.6900024414062
1079,108000,-875.2100219726562
1080,108100,-784.3300170898438
1081,108200,-813.489990234375
1082,108300,-941.0399780273438
1083,108400,-805.8400268554688
1084,108500,-830.5
1085,108600,-809.6900024414062
1086,108700,-775.260009765625
1087,108800,-837.989990234375
1088,108900,-835.6500244140625
1089,109000,-801.0399780273438
1090,109100,-835.719970703125
1091,109200,-919.9000244140625
1092,109300,-860.22998046875
1093,109400,-830.219970703125
1094,109500,-826.5700073242188
1095,109600,-908.6799926757812
1096,109700,-860.989990234375
1097,109800,-859.469970703125
1098,109900,-862.719970703125
1099,110000,-799.260009765625
1100,110100,-987.97998046875
1101,110200,-883.2899780273438
1102,110300,-752.1500244140625
1103,110400,-911.9199829101562
1104,110500,-923.6699829101562
1105,110600,-1012.6599731445312
1106,110700,-860.4400024414062
1107,110800,-980.6099853515625
1108,110900,-937.0499877929688
1109,111000,-975.7000122070312
1110,111100,-812.010009765625
1111,111200,-840.6500244140625
1112,111300,-813.02001953125
1113,111400,-929.22998046875
1114,111500,-843.6300048828125
1115,111600,-835.3900146484375
1116,111700,-1016.97998046875
1117,111800,-874.0499877929688
1118,111900,-935.8400268554688
1119,112000,-824.1199951171875
1120,112100,-861.9199829101562
1121,112200,-898.8900146484375
1122,112300,-872.719970703125
1123,112400,-781.469970703125
1124,112500,-812.760009765625
1125,112600,-850.5700073242188
1126,112700,-852.6199951171875
1127,112800,-880.219970703125
1128,112900,-805.2000122070312
1129,113000,-849.7999877929688
1130,113100,-854.6599731445312
1131,113200,-849.760009765625
1132,113300,-785.760009765625
1133,113400,-931.1799926757812
1134,113500,-910.9000244140625
1135,113600,-888.6400146484375
1136,113700,-852.219970703125
1137,113800,-1088.489990234375
1138,113900,-858.1699829101562
1139,114000,-919.1199951171875
1140,114100,-864.5399780273438
1141,114200,-789.2999877929688
1142,114300,-819.5800170898438
1143,114400,-789.2899780273438
1144,114500,-862.3400268554688
1145,114600,-799.8699951171875
1146,114700,-802.9099731445312
1147,114800,-847.1699829101562
1148,114900,-814.760009765625
1149,115000,-901.1699829101562
1150,115100,-929.8599853515625
1151,115200,-900.3499755859375
1152,115300,-858.030029296875
1153,115400,-817.47998046875
1154,115500,-887.1300048828125
1155,115600,-951.8599853515625
1156,115700,-751.010009765625
1157,115800,-1059.25
1158,115900,-824.5399780273438
1159,116000,-788.6699829101562
1160,116100,-786.010009765625
1161,116200,-873.4400024414062
1162,116300,-790.739990234375
1163,116400,-980.52001953125
1164,116500,-760.1099853515625
1165,116600,-749.9299926757812
1166,116700,-795.719970703125
1167,116800,-790.3499755859375
1168,116900,-873.3699951171875
1169,117000,-840.0399780273438
1170,117100,-947.3200073242188
1171,117200,-880.8599853515625
1172,117300,-820.02001953125
1173,117400,-973.8499755859375
1174,117500,-781.530029296875
1175,117600,-888.6799926757812
1176,117700,-852.9600219726562
1177,117800,-828.989990234375
1178,117900,-789.530029296875
1179,118000,-804.719970703125
1180,118100,-885.3499755859375
1181,118200,-871.9000244140625
1182,118300,-847.6199951171875
1183,118400,-783.3800048828125
1184,118500,-790.760009765625
1185,118600,-771.3400268554688
1186,118700,-776.3099975585938
1187,118800,-802.3499755859375
1188,118900,-880.1699829101562
1189,119000,-820.989990234375
1190,119100,-765.9000244140625
1191,119200,-752.6799926757812
1192,119300,-873.2899780273438
1193,119400,-974.7000122070312
1194,119500,-795.4400024414062
1195,119600,-800.1900024414062
1196,119700,-778.7100219726562
1197,119800,-785.4199829101562
1198,119900,-984.0399780273438
1199,120000,-880.469970703125
1200,120100,-905.8699951171875
1201,120200,-990.7999877929688
1202,120300,-831.4099731445312
1203,120400,-838.2899780273438
1204,120500,-901.0800170898438
1205,120600,-901.5599975585938
1206,120700,-923.9400024414062
1207,120800,-795.6500244140625
1208,120900,-808.030029296875
1209,121000,-782.9199829101562
1210,121100,-855.8499755859375
1211,121200,-853.7000122070312
1212,121300,-833.5
1213,121400,-716.0399780273438
1214,121500,-803.3599853515625
1215,121600,-821.010009765625
1216,121700,-1021.4000244140625
1217,121800,-913.0499877929688
1218,121900,-818.2100219726562
1219,122000,-842.7899780273438
1220,122100,-934.0399780273438
1221,122200,-904.6599731445312
1222,122300,-856.0800170898438
1223,122400,-807.8599853515625
1224,122500,-939.760009765625
1225,122600,-788.3800048828125
1226,122700,-855.5700073242188
1227,122800,-819.5800170898438
1228,122900,-824.1400146484375
1229,123000,-844.0700073242188
1230,123100,-816.22998046875
1231,123200,-761.6099853515625
1232,123300,-995.02001953125
1233,123400,-867.5999755859375
1234,123500,-826.4199829101562
1235,123600,-813.8599853515625
1236,123700,-756.27001953125
1237,123800,-910.3099975585938
1238,123900,-877.8699951171875
1239,124000,-1189.3499755859375
1240,124100,-936.489990234375
1241,124200,-944.4400024414062
1242,124300,-884.0999755859375
1243,124400,-926.239990234375
1244,124500,-923.5700073242188
1245,124600,-1027.8499755859375
1246,124700,-910.010009765625
1247,124800,-797.739990234375
1248,124900,-1003.22998046875
1249,125000,-1142.0400390625
1250,125100,-1027.4300537109375
1251,125200,-818.280029296875
1252,125300,-798.280029296875
1253,125400,-886.1900024414062
1254,125500,-876.6699829101562
1255,125600,-856.1099853515625
1256,125700,-829.2899780273438
1257,125800,-791.6500244140625
1258,125900,-943.27001953125
1259,126000,-1015.8900146484375
1260,126100,-834.0499877929688
1261,126200,-812.4400024414062
1262,126300,-847.7000122070312
1263,126400,-952.8699951171875
1264,126500,-797.3800048828125
1265,126600,-828.9099731445312
1266,126700,-810.8900146484375
1267,126800,-852.3800048828125
1268,126900,-800.6699829101562
1269,127000,-810.030029296875
1270,127100,-978.030029296875
1271,127200,-986.1199951171875
1272,127300,-807.3300170898438
1273,127400,-815.5399780273438
1274,127500,-796.7000122070312
1275,127600,-987.9000244140625
1276,127700,-824.760009765625
1277,127800,-869.0999755859375
1278,127900,-882.280029296875
1279,128000,-913.1500244140625
1280,128100,-1025.77001953125
1281,128200,-862.4000244140625
1282,128300,-811.489990234375
1283,128400,-845.77001953125
1284,128500,-852.3200073242188
1285,128600,-867.989990234375
1286,128700,-772.4000244140625
1287,128800,-743.0900268554688
1288,128900,-792.9099731445312
1289,129000,-811.3400268554688
1290,129100,-855.0
1291,129200,-771.3200073242188
1292,129300,-1002.0
1293,129400,-913.010009765625
1294,129500,-840.0700073242188
1295,129600,-825.72998046875
1296,129700,-832.4299926757812
1297,129800,-822.8099975585938
1298,129900,-865.3699951171875
1299,130000,-890.8099975585938
1300,130100,-864.3099975585938
1301,130200,-827.9000244140625
1302,130300,-864.8300170898438
1303,130400,-827.469970703125
1304,130500,-844.2999877929688
1305,130600,-811.2999877929688
1306,130700,-858.989990234375
1307,130800,-855.6199951171875
1308,130900,-856.8900146484375
1309,131000,-840.1900024414062
1310,131100,-898.2899780273438
1311,131200,-828.5
1312,131300,-870.8200073242188
1313,131400,-769.8800048828125
1314,131500,-852.510009765625
1315,131600,-824.72998046875
1316,131700,-840.3599853515625
1317,131800,-825.030029296875
1318,131900,-784.5399780273438
1319,132000,-825.4400024414062
1320,132100,-924.4000244140625
1321,132200,-893.8300170898438
1322,132300,-796.010009765625
1323,132400,-781.6500244140625
1324,132500,-961.010009765625
1325,132600,-812.739990234375
1326,132700,-879.0700073242188
1327,132800,-866.0
1328,132900,-850.6599731445312
1329,133000,-790.9500122070312
1330,133100,-824.8900146484375
1331,133200,-864.0599975585938
1332,133300,-990.989990234375
1333,133400,-804.8499755859375
1334,133500,-765.52001953125
1335,133600,-822.6400146484375
1336,133700,-837.4500122070312
1337,133800,-789.280029296875
1338,133900,-817.27001953125
1339,134000,-773.4199829101562
1340,134100,-805.9600219726562
1341,134200,-932.6599731445312
1342,134300,-871.4400024414062
1343,134400,-834.97998046875
1344,134500,-792.4299926757812
1345,134600,-808.9099731445312
1346,134700,-837.5700073242188
1347,134800,-835.02001953125
1348,134900,-804.4600219726562
1349,135000,-1101.800048828125
1350,135100,-846.969970703125
1351,135200,-908.0599975585938
1352,135300,-894.280029296875
1353,135400,-919.8099975585938
1354,135500,-912.1199951171875
1355,135600,-802.2899780273438
1356,135700,-845.1900024414062
1357,135800,-900.1699829101562
1358,135900,-745.219970703125
1359,136000,-757.7000122070312
1360,136100,-835.0900268554688
1361,136200,-835.5800170898438
1362,136300,-805.77001953125
1363,136400,-823.4500122070312
1364,136500,-845.7999877929688
1365,136600,-806.030029296875
1366,136700,-809.5800170898438
1367,136800,-801.4400024414062
1368,136900,-756.469970703125
1369,137000,-935.6799926757812
1370,137100,-784.030029296875
1371,137200,-815.8499755859375
1372,137300,-782.5399780273438
1373,137400,-880.2000122070312
1374,137500,-837.3699951171875
1375,137600,-830.1199951171875
1376,137700,-931.469970703125
1377,137800,-788.3699951171875
1378,137900,-854.3900146484375
1379,138000,-794.3200073242188
1380,138100,-807.9600219726562
1381,138200,-912.6900024414062
1382,138300,-844.7100219726562
1383,138400,-805.7999877929688
1384,138500,-803.02001953125
1385,138600,-943.489990234375
1386,138700,-714.8900146484375
1387,138800,-744.5399780273438
1388,138900,-740.3400268554688
1389,139000,-810.1099853515625
1390,139100,-721.8099975585938
1391,139200,-879.8099975585938
1392,139300,-837.0800170898438
1393,139400,-796.75
1394,139500,-950.219970703125
1395,139600,-856.5900268554688
1396,139700,-968.760009765625
1397,139800,-740.739990234375
1398,139900,-857.989990234375
1399,140000,-753.8800048828125
1400,140100,-774.530029296875
1401,140200,-898.6099853515625
1402,140300,-824.4600219726562
1403,140400,-755.3900146484375
1404,140500,-895.0
1405,140600,-898.0
1406,140700,-895.6900024414062
1407,140800,-866.0399780273438
1408,140900,-786.9299926757812
1409,141000,-940.9500122070312
1410,141100,-837.3499755859375
1411,141200,-801.530029296875
1412,141300,-824.3300170898438
1413,141400,-800.6900024414062
1414,141500,-776.3300170898438
1415,141600,-857.6599731445312
1416,141700,-809.8900146484375
1417,141800,-850.8200073242188
1418,141900,-861.5700073242188
1419,142000,-860.6199951171875
1420,142100,-1061.199951171875
1421,142200,-834.3900146484375
1422,142300,-781.9600219726562
1423,142400,-863.9500122070312
1424,142500,-839.8900146484375
1425,142600,-822.0399780273438
1426,142700,-891.2999877929688
1427,142800,-948.9600219726562
1428,142900,-793.9099731445312
1429,143000,-823.6300048828125
1430,143100,-884.7999877929688
1431,143200,-802.22998046875
1432,143300,-870.969970703125
1433,143400,-832.5900268554688
1434,143500,-785.02001953125
1435,143600,-870.6799926757812
1436,143700,-878.5
1437,143800,-834.5499877929688
1438,143900,-824.77001953125
1439,144000,-886.1300048828125
1440,144100,-786.739990234375
1441,144200,-902.1900024414062
1442,144300,-811.97998046875
1443,144400,-799.0700073242188
1444,144500,-831.7100219726562
1445,144600,-784.3599853515625
1446,144700,-867.8699951171875
1447,144800,-824.0800170898438
1448,144900,-774.3499755859375
1449,145000,-846.0
1450,145100,-831.5399780273438
1451,145200,-826.0999755859375
1452,145300,-842.280029296875
1453,145400,-891.760009765625
1454,145500,-786.4600219726562
1455,145600,-863.6900024414062
1456,145700,-891.3200073242188
1457,145800,-801.0
1458,145900,-774.22998046875
1459,146000,-894.9099731445312
1460,146100,-790.7100219726562
1461,146200,-825.739990234375
1462,146300,-876.1300048828125
1463,146400,-846.7899780273438
1464,146500,-899.5499877929688
1465,146600,-795.8900146484375
1466,146700,-810.9600219726562
1467,146800,-885.5800170898438
1468,146900,-864.010009765625
1469,147000,-899.9600219726562
1470,147100,-817.3900146484375
1471,147200,-851.77001953125
1472,147300,-858.1400146484375
1473,147400,-807.8200073242188
1474,147500,-959.3900146484375
1475,147600,-877.3699951171875
1476,147700,-959.2899780273438
1477,147800,-786.2899780273438
1478,147900,-786.9500122070312
1479,148000,-830.489990234375
1480,148100,-924.5700073242188
1481,148200,-836.8599853515625
1482,148300,-793.0700073242188
1483,148400,-902.22998046875
1484,148500,-880.1099853515625
1485,148600,-824.6699829101562
1486,148700,-853.6400146484375
1487,148800,-780.4000244140625
1488,148900,-780.7899780273438
1489,149000,-814.3400268554688
1490,149100,-780.1799926757812
1491,149200,-899.530029296875
1492,149300,-797.5399780273438
1493,149400,-817.25
1494,149500,-817.2899780273438
1495,149600,-845.7899780273438
1496,149700,-950.0
1497,149800,-930.0599975585938
1498,149900,-876.1300048828125
1499,150000,-801.030029296875
1500,150100,-944.2100219726562
1501,150200,-912.6699829101562
1502,150300,-880.9500122070312
1503,150400,-830.510009765625
1504,150500,-862.780029296875
1505,150600,-833.489990234375
1506,150700,-852.2000122070312
1507,150800,-824.3099975585938
1508,150900,-893.0900268554688
1509,151000,-931.4099731445312
1510,151100,-805.1900024414062
1511,151200,-801.2899780273438
1512,151300,-865.1199951171875
1513,151400,-812.8699951171875
1514,151500,-864.0499877929688
1515,151600,-781.97998046875
1516,151700,-807.469970703125
1517,151800,-822.0
1518,151900,-832.530029296875
1519,152000,-876.3900146484375
1520,152100,-860.5499877929688
1521,152200,-833.3900146484375
1522,152300,-831.9500122070312
1523,152400,-783.9500122070312
1524,152500,-827.0999755859375
1525,152600,-871.0700073242188
1526,152700,-868.3699951171875
1527,152800,-753.6300048828125
1528,152900,-808.3599853515625
1529,153000,-806.4400024414062
1530,153100,-864.3200073242188
1531,153200,-802.3699951171875
1532,153300,-808.0599975585938
1533,153400,-915.75
1534,153500,-762.8200073242188
1535,153600,-803.1900024414062
1536,153700,-881.8300170898438
1537,153800,-891.3800048828125
1538,153900,-919.8900146484375
1539,154000,-981.3800048828125
1540,154100,-785.3800048828125
1541,154200,-823.0800170898438
1542,154300,-870.4199829101562
1543,154400,-796.0700073242188
1544,154500,-812.0
1545,154600,-882.8699951171875
1546,154700,-868.0800170898438
1547,154800,-870.72998046875
1548,154900,-835.8699951171875
1549,155000,-790.3400268554688
1550,155100,-925.3599853515625
1551,155200,-841.77001953125
1552,155300,-811.8800048828125
1553,155400,-775.6900024414062
1554,155500,-843.8800048828125
1555,155600,-779.9000244140625
1556,155700,-964.8099975585938
1557,155800,-862.6599731445312
1558,155900,-777.8699951171875
1559,156000,-854.7100219726562
1560,156100,-898.5599975585938
1561,156200,-757.2000122070312
1562,156300,-795.25
1563,156400,-866.2000122070312
1564,156500,-800.0800170898438
1565,156600,-818.0700073242188
1566,156700,-789.3200073242188
1567,156800,-792.4000244140625
1568,156900,-830.469970703125
1569,157000,-837.7100219726562
1570,157100,-834.760009765625
1571,157200,-836.9600219726562
1572,157300,-806.1500244140625
1573,157400,-847.02001953125
1574,157500,-897.719970703125
1575,157600,-957.3699951171875
1576,157700,-905.0700073242188
1577,157800,-798.9400024414062
1578,157900,-787.719970703125
1579,158000,-777.219970703125
1580,158100,-798.9299926757812
1581,158200,-914.6900024414062
1582,158300,-992.5399780273438
1583,158400,-809.6799926757812
1584,158500,-822.5599975585938
1585,158600,-787.969970703125
1586,158700,-794.510009765625
1587,158800,-793.1900024414062
1588,158900,-887.9099731445312
1589,159000,-815.02001953125
1590,159100,-759.8599853515625
1591,159200,-912.9600219726562
1592,159300,-895.6400146484375
1593,159400,-816.1099853515625
1594,159500,-826.4099731445312
1595,159600,-804.0999755859375
1596,159700,-1001.8699951171875
1597,159800,-1116.3399658203125
1598,159900,-955.4299926757812
1599,160000,-809.1400146484375
1600,160100,-936.72998046875
1601,160200,-925.77001953125
1602,160300,-973.3200073242188
1603,160400,-789.3599853515625
1604,160500,-747.6099853515625
1605,160600,-901.0399780273438
1606,160700,-846.5999755859375
1607,160800,-870.9299926757812
1608,160900,-871.0399780273438
1609,161000,-792.719970703125
1610,161100,-846.1599731445312
1611,161200,-824.4600219726562
1612,161300,-800.6300048828125
1613,161400,-795.7000122070312
1614,161500,-807.3699951171875
1615,161600,-870.6400146484375
1616,161700,-914.5700073242188
1617,161800,-811.8300170898438
1618,161900,-891.2899780273438
1619,162000,-829.280029296875
1620,162100,-785.2999877929688
1621,162200,-879.5599975585938
1622,162300,-944.47998046875
1623,162400,-819.8599853515625
1624,162500,-790.8099975585938
1625,162600,-859.2899780273438
1626,162700,-769.8200073242188
1627,162800,-814.030029296875
1628,162900,-883.3099975585938
1629,163000,-858.3200073242188
1630,163100,-882.010009765625
1631,163200,-813.1300048828125
1632,163300,-796.489990234375
1633,163400,-967.4400024414062
1634,163500,-717.3499755859375
1635,163600,-804.9000244140625
1636,163700,-904.4099731445312
1637,163800,-791.0800170898438
1638,163900,-755.9500122070312
1639,164000,-804.5399780273438
1640,164100,-814.6900024414062
1641,164200,-842.760009765625
1642,164300,-870.7999877929688
1643,164400,-845.030029296875
1644,164500,-907.77001953125
1645,164600,-713.5700073242188
1646,164700,-792.3200073242188
1647,164800,-783.8200073242188
1648,164900,-776.9199829101562
1649,165000,-895.4500122070312
1650,165100,-852.8699951171875
1651,165200,-948.3499755859375
1652,165300,-952.4400024414062
1653,165400,-870.3599853515625
1654,165500,-886.97998046875
1655,165600,-869.77001953125
1656,165700,-774.1900024414062
1657,165800,-840.989990234375
1658,165900,-985.8300170898438
1659,166000,-790.8400268554688
1660,166100,-1060.31005859375
1661,166200,-902.1599731445312
1662,166300,-816.010009765625
1663,166400,-801.72998046875
1664,166500,-826.780029296875
1665,166600,-919.6500244140625
1666,166700,-960.0499877929688
1667,166800,-832.3499755859375
1668,166900,-773.3099975585938
1669,167000,-832.8099975585938
1670,167100,-761.010009765625
1671,167200,-896.3900146484375
1672,167300,-758.1500244140625
1673,167400,-1068.9599609375
1674,167500,-912.0999755859375
1675,167600,-817.780029296875
1676,167700,-1069.8599853515625
1677,167800,-883.5499877929688
1678,167900,-835.219970703125
1679,168000,-1000.1900024414062
1680,168100,-794.6199951171875
1681,168200,-816.1199951171875
1682,168300,-900.239990234375
1683,168400,-797.0599975585938
1684,168500,-751.7999877929688
1685,168600,-805.72998046875
1686,168700,-871.1099853515625
1687,168800,-896.1300048828125
1688,168900,-832.3900146484375
1689,169000,-833.3200073242188
1690,169100,-1003.1400146484375
1691,169200,-821.0999755859375
1692,169300,-1017.0399780273438
1693,169400,-758.0900268554688
1694,169500,-790.6799926757812
1695,169600,-828.989990234375
1696,169700,-845.5900268554688
1697,169800,-769.6400146484375
1698,169900,-847.3699951171875
1699,170000,-835.5700073242188
1700,170100,-901.260009765625
1701,170200,-721.3699951171875
1702,170300,-934.4500122070312
1703,170400,-845.6699829101562
1704,170500,-754.010009765625
1705,170600,-791.4400024414062
1706,170700,-726.1699829101562
1707,170800,-831.5
1708,170900,-865.4500122070312
1709,171000,-859.4500122070312
1710,171100,-927.3499755859375
1711,171200,-929.219970703125
1712,171300,-901.1099853515625
1713,171400,-828.8200073242188
1714,171500,-827.6300048828125
1715,171600,-810.489990234375
1716,171700,-928.9500122070312
1717,171800,-921.6500244140625
1718,171900,-752.489990234375
1719,172000,-770.2100219726562
1720,172100,-812.4199829101562
1721,172200,-866.52001953125
1722,172300,-726.3800048828125
1723,172400,-925.8300170898438
1724,172500,-891.010009765625
1725,172600,-830.9099731445312
1726,172700,-844.1699829101562
1727,172800,-792.2899780273438
1728,172900,-924.5800170898438
1729,173000,-882.75
1730,173100,-802.3300170898438
1731,173200,-870.7100219726562
1732,173300,-774.75
1733,173400,-860.77001953125
1734,173500,-726.6099853515625
1735,173600,-933.75
1736,173700,-938.1400146484375
1737,173800,-786.8099975585938
1738,173900,-756.9400024414062
1739,174000,-867.0499877929688
1740,174100,-734.3699951171875
1741,174200,-791.5
1742,174300,-798.780029296875
1743,174400,-811.8200073242188
1744,174500,-794.1500244140625
1745,174600,-775.27001953125
1746,174700,-777.9199829101562
1747,174800,-842.239990234375
1748,174900,-789.52001953125
1749,175000,-813.739990234375
1750,175100,-836.5999755859375
1751,175200,-828.3300170898438
1752,175300,-843.6400146484375
1753,175400,-825.97998046875
1754,175500,-897.8800048828125
1755,175600,-828.0800170898438
1756,175700,-804.530029296875
1757,175800,-904.1500244140625
1758,175900,-853.5599975585938
1759,176000,-851.7899780273438
1760,176100,-847.6300048828125
1761,176200,-819.6400146484375
1762,176300,-836.030029296875
1763,176400,-825.52001953125
1764,176500,-766.4600219726562
1765,176600,-886.0399780273438
1766,176700,-798.260009765625
1767,176800,-789.280029296875
1768,176900,-839.5700073242188
1769,177000,-766.1099853515625
1770,177100,-836.72998046875
1771,177200,-825.3599853515625
1772,177300,-927.8800048828125
1773,177400,-897.3699951171875
1774,177500,-1009.77001953125
1775,177600,-780.469970703125
1776,177700,-792.280029296875
1777,177800,-806.969970703125
1778,177900,-832.4000244140625
1779,178000,-840.6699829101562
1780,178100,-800.3800048828125
1781,178200,-810.8599853515625
1782,178300,-832.2000122070312
1783,178400,-798.3300170898438
1784,178500,-866.0700073242188
1785,178600,-813.489990234375
1786,178700,-868.239990234375
1787,178800,-875.3499755859375
1788,178900,-821.6599731445312
1789,179000,-898.6799926757812
1790,179100,-747.4000244140625
1791,179200,-825.72998046875
1792,179300,-938.97998046875
1793,179400,-907.6500244140625
1794,179500,-916.2100219726562
1795,179600,-829.780029296875
1796,179700,-872.3400268554688
1797,179800,-896.9500122070312
1798,179900,-860.969970703125
1799,180000,-967.3699951171875
1800,180100,-997.280029296875
1801,180200,-839.4199829101562
1802,180300,-818.8099975585938
1803,180400,-1013.5900268554688
1804,180500,-839.9600219726562
1805,180600,-816.3300170898438
1806,180700,-1028.56005859375
1807,180800,-968.3400268554688
1808,180900,-835.739990234375
1809,181000,-857.8699951171875
1810,181100,-951.4000244140625
1811,181200,-864.8900146484375
1812,181300,-966.4600219726562
1813,181400,-752.739990234375
1814,181500,-946.9299926757812
1815,181600,-957.8400268554688
1816,181700,-798.1900024414062
1817,181800,-806.1199951171875
1818,181900,-906.0599975585938
1819,182000,-825.1500244140625
1820,182100,-928.0399780273438
1821,182200,-945.530029296875
1822,182300,-752.8699951171875
1823,182400,-949.4299926757812
1824,182500,-844.3099975585938
1825,182600,-813.5800170898438
1826,182700,-778.9299926757812
1827,182800,-811.52001953125
1828,182900,-1154.9599609375
1829,183000,-1101.9300537109375
1830,183100,-909.0
1831,183200,-769.9400024414062
1832,183300,-909.8900146484375
1833,183400,-786.3499755859375
1834,183500,-818.52001953125
1835,183600,-861.5499877929688
1836,183700,-921.510009765625
1837,183800,-701.469970703125
1838,183900,-782.25
1839,184000,-726.4299926757812
1840,184100,-829.1099853515625
1841,184200,-1017.969970703125
1842,184300,-734.6699829101562
1843,184400,-989.1099853515625
1844,184500,-965.5
1845,184600,-972.8599853515625
1846,184700,-1172.5999755859375
1847,184800,-901.0
1848,184900,-921.6799926757812
1849,185000,-764.72998046875
1850,185100,-781.0700073242188
1851,185200,-793.4600219726562
1852,185300,-847.4600219726562
1853,185400,-768.8800048828125
1854,185500,-750.4500122070312
1855,185600,-909.3800048828125
1856,185700,-843.3300170898438
1857,185800,-892.02001953125
1858,185900,-797.7899780273438
1859,186000,-866.219970703125
1860,186100,-836.1199951171875
1861,186200,-928.8400268554688
1862,186300,-728.760009765625
1863,186400,-934.2899780273438
1864,186500,-840.3400268554688
1865,186600,-810.9199829101562
1866,186700,-799.6900024414062
1867,186800,-825.2999877929688
1868,186900,-803.5499877929688
1869,187000,-859.6599731445312
1870,187100,-799.239990234375
1871,187200,-727.9199829101562
1872,187300,-895.27001953125
1873,187400,-866.0700073242188
1874,187500,-991.1099853515625
1875,187600,-836.0
1876,187700,-773.5800170898438
1877,187800,-790.2899780273438
1878,187900,-851.1300048828125
1879,188000,-973.8200073242188
1880,188100,-767.72998046875
1881,188200,-912.5900268554688
1882,188300,-839.1400146484375
1883,188400,-918.6099853515625
1884,188500,-844.8099975585938
1885,188600,-874.9000244140625
1886,188700,-839.2899780273438
1887,188800,-869.6900024414062
1888,188900,-790.3099975585938
1889,189000,-861.5599975585938
1890,189100,-778.6500244140625
1891,189200,-785.280029296875
1892,189300,-821.8900146484375
1893,189400,-828.4500122070312
1894,189500,-805.1699829101562
1895,189600,-763.8200073242188
1896,189700,-789.6900024414062
1897,189800,-886.3900146484375
1898,189900,-798.280029296875
1899,190000,-756.3200073242188
1900,190100,-783.1599731445312
1901,190200,-899.02001953125
1902,190300,-879.530029296875
1903,190400,-765.5900268554688
1904,190500,-862.1300048828125
1905,190600,-912.0800170898438
1906,190700,-866.719970703125
1907,190800,-842.75
1908,190900,-878.3300170898438
1909,191000,-838.4500122070312
1910,191100,-788.1400146484375
1911,191200,-743.4400024414062
1912,191300,-1017.6400146484375
1913,191400,-809.719970703125
1914,191500,-891.1099853515625
1915,191600,-846.0700073242188
1916,191700,-817.239990234375
1917,191800,-904.3200073242188
1918,191900,-853.719970703125
1919,192000,-867.5999755859375
1920,192100,-780.5
1921,192200,-887.239990234375
1922,192300,-838.0700073242188
1923,192400,-708.9199829101562
1924,192500,-739.1900024414062
1925,192600,-788.530029296875
1926,192700,-812.6799926757812
1927,192800,-792.1099853515625
1928,192900,-817.2999877929688
1929,193000,-833.6900024414062
1930,193100,-876.719970703125
1931,193200,-727.4400024414062
1932,193300,-803.7899780273438
1933,193400,-988.5800170898438
1934,193500,-823.7000122070312
1935,193600,-772.530029296875
1936,193700,-771.25
1937,193800,-929.97998046875
1938,193900,-768.02001953125
1939,194000,-812.47998046875
1940,194100,-857.6300048828125
1941,194200,-797.9099731445312
1942,194300,-847.8300170898438
1943,194400,-842.3200073242188
1944,194500,-799.219970703125
1945,194600,-869.0399780273438
1946,194700,-810.8800048828125
1947,194800,-837.9600219726562
1948,194900,-888.9199829101562
1949,195000,-813.489990234375
1950,195100,-799.1900024414062
1951,195200,-848.9600219726562
1952,195300,-849.7000122070312
1953,195400,-839.3099975585938
1954,195500,-802.7999877929688
1955,195600,-853.0999755859375
1956,195700,-778.6900024414062
